CardNum,CardName,ImgURL
SPK03-01,レイラ＝ニュートラル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-01.jpg
SPK03-02,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-02.jpg
SPK03-03,闘娘　翠子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-03.jpg
SPK03-04,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-04.jpg
SPK03-05,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-05.jpg
SPK03-06,来夢の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-06.jpg
SPK03-07,純真の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-07.jpg
SPK03-08,カーニバル　†０†,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-08.jpg
SPK03-09,夢限,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-09.jpg
SPK03-10,エルドラ　Ｂｏｏｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-10.jpg
SPK03-11,花蕾の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-11.jpg
SPK03-12,爪牙　遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-12.jpg
SPK03-13,奏世の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-13.jpg
SPK03-14,煉弾の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-14.jpg
SPK03-15,華代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-15.jpg
SPK03-16,メル＝レディ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-16.jpg
SPK03-17,ミュウ＝ハッチ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-17.jpg
SPK03-18,奏でし者　タウィル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-18.jpg
SPK03-20,水縹の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-20.jpg
SPK03-22,開演の舞姫　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK03/SPK03-22.jpg
SPK04-01,レイラ＝ニュートラル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-01.jpg
SPK04-02,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-02.jpg
SPK04-03,闘娘　翠子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-03.jpg
SPK04-04,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-04.jpg
SPK04-05,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-05.jpg
SPK04-06,来夢の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-06.jpg
SPK04-07,純真の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-07.jpg
SPK04-08,カーニバル　†０†,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-08.jpg
SPK04-09,夢限,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-09.jpg
SPK04-10,エルドラ　Ｂｏｏｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-10.jpg
SPK04-11,花蕾の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-11.jpg
SPK04-12,爪牙　遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-12.jpg
SPK04-13,奏世の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-13.jpg
SPK04-14,煉弾の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-14.jpg
SPK04-15,華代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-15.jpg
SPK04-16,メル＝レディ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-16.jpg
SPK04-17,ミュウ＝ハッチ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-17.jpg
SPK04-18,奏でし者　タウィル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-18.jpg
SPK04-20,水縹の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-20.jpg
SPK04-21,コード・ピルルク　GND,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-21.jpg
SPK04-22,開演の舞姫　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK04/SPK04-22.jpg
SPK06-03,快刀乱炎,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK06/SPK06-03.jpg
SPK06-04,ハット・トリック,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK06/SPK06-04.jpg
SPK06-06,フェイタル・クラウン,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK06/SPK06-06.jpg
SPK07-01,レイラ＝ニュートラル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-01.jpg
SPK07-02,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-02.jpg
SPK07-03,闘娘　翠子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-03.jpg
SPK07-04,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-04.jpg
SPK07-05,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-05.jpg
SPK07-06,来夢の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-06.jpg
SPK07-07,純真の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-07.jpg
SPK07-08,カーニバル　†０†,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK07/SPK07-08.jpg
SPK08-01,レイラ＝ニュートラル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-01.jpg
SPK08-02,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-02.jpg
SPK08-03,闘娘　翠子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-03.jpg
SPK08-04,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-04.jpg
SPK08-05,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-05.jpg
SPK08-06,来夢の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-06.jpg
SPK08-07,純真の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-07.jpg
SPK08-08,カーニバル　†０†,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-08.jpg
SPK08-09,夢限,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-09.jpg
SPK08-10,エルドラ　Ｂｏｏｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-10.jpg
SPK08-11,花蕾の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-11.jpg
SPK08-12,爪牙　遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK08/SPK08-12.jpg
SPK09-01,レイラ＝ニュートラル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-01.jpg
SPK09-02,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-02.jpg
SPK09-03,闘娘　翠子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-03.jpg
SPK09-04,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-04.jpg
SPK09-05,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-05.jpg
SPK09-06,来夢の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-06.jpg
SPK09-07,純真の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-07.jpg
SPK09-08,カーニバル　†０†,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-08.jpg
SPK09-09,夢限,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-09.jpg
SPK09-10,エルドラ　Ｂｏｏｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-10.jpg
SPK09-11,花蕾の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-11.jpg
SPK09-12,爪牙　遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK09/SPK09-12.jpg
SPK16-6A,ドント・ラッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-6A.jpg
SPK16-6B,ナンバー・バインド,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-6B.jpg
SPK16-6C,タクティカル・パニッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-6C.jpg
SPK16-7A,ジェラシー・ゲイズ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-7A.jpg
SPK16-7B,ペナルティ・チャンス,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-7B.jpg
SPK16-7C,コードアート　Ｉ・Ｚ・Ｒ・Ｈ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-7C.jpg
SPK16-8A,三焼揃踏,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-8A.jpg
SPK16-8B,聖笏の威光　ハシュマル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-8B.jpg
SPK16-9A,ドント・ファイト,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-9A.jpg
SPK16-9B,ハロー・エフェクト,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-9B.jpg
SPK16-9C,幻怪　ベンザイテン,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-9C.jpg
SPK16-10A,バイ・ザ・ウェイ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-10A.jpg
SPK16-10B,羅石　セキエイ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-10B.jpg
SPK16-10C,羅植　ツバキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-10C.jpg
SPK16-11A,ダブル・チャクラム,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-11A.jpg
SPK16-11B,異体同心　華代,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-11B.jpg
SPK16-11C,魔海の騒音　ラハブ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-11C.jpg
SPK16-11D,幻怪　ドアーフ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-11D.jpg
SPK16-11E,アイス・フィンガー,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-11E.jpg
SPK16-12A,大剣　デュランダ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-12A.jpg
SPK16-12B,狂想の滅炎,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-12B.jpg
SPK16-12C,ＰＲＡＹＩＮＧ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-12C.jpg
SPK16-12D,大盤振舞,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-12D.jpg
SPK16-12E,超罠　ミミック,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-12E.jpg
SPK16-13A,ゼノ・マルチプル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-13A.jpg
SPK16-13C,羅植　カヤッパ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-13C.jpg
SPK16-13D,コードアンチ　エレチェア,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK16/SPK16-13D.jpg
SPK17-01,セレクト・ハッピー５,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK17/SPK17-01.jpg
SPK21-01,ハーベスト・フォース,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK21/SPK21-01.jpg
SPK21-02,マスト・ハイド,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK21/SPK21-02.jpg
SPK21-03,ファイト・ゴースト,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK21/SPK21-03.jpg
SPK21-04,レイズ・オブ・エッジ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK21/SPK21-04.jpg
SPK21-05,チャイルド・クッキー,https://www.takaratomy.co.jp/products/wixoss/img/card/SPK21/SPK21-05.jpg
PR-001,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-001.jpg
PR-002,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-002.jpg
PR-003,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-003.jpg
PR-004,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-004.jpg
PR-005,タマ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-005.jpg
PR-006,花代,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-006.jpg
PR-007,ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-007.jpg
PR-008,緑子,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-008.jpg
PR-009,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-009.jpg
PR-010,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-010.jpg
PR-011,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-011.jpg
PR-012,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-012.jpg
PR-013,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-013.jpg
PR-014,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-014.jpg
PR-015,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-015.jpg
PR-016,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-016.jpg
PR-017,中槍　ハスタル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-017.jpg
PR-018,羅石　ミスリル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-018.jpg
PR-019,ＴＲＥＡＳＵＲＥ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-019.jpg
PR-020,増援,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-020.jpg
PR-021,烈覇一絡,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-021.jpg
PR-022,バロック・ディフェンス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-022.jpg
PR-023,アンチ・スペル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-023.jpg
PR-024,チャージング,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-024.jpg
PR-025,再三再四,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-025.jpg
PR-026,中槍　ハスタル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-026.jpg
PR-027,羅石　ミスリル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-027.jpg
PR-028,ＴＲＥＡＳＵＲＥ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-028.jpg
PR-029,増援,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-029.jpg
PR-030,ゲット・インデックス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-030.jpg
PR-031,硝煙の気焔,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-031.jpg
PR-032,コードアート　Ｍ・Ｇ・Ｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-032.jpg
PR-033,羅植　ローザリ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-033.jpg
PR-034,墓守の小悪　アルマ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-034.jpg
PR-035,ゲット・インデックス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-035.jpg
PR-036,硝煙の気焔,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-036.jpg
PR-037,コードアート　Ｍ・Ｇ・Ｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-037.jpg
PR-038,羅植　ローザリ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-038.jpg
PR-039,墓守の小悪　アルマ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-039.jpg
PR-040,ゼノ・マルチプル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-040.jpg
PR-041,エルドラ×マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-041.jpg
PR-042,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-042.jpg
PR-043,ドロー・ツー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-043.jpg
PR-044,アンシエント・サプライズ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-044.jpg
PR-045,紅蓮の使者　ミリア,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-045.jpg
PR-050,星占の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-050.jpg
PR-051,創造の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-051.jpg
PR-052,創造の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-052.jpg
PR-053,烈情の割裂,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-053.jpg
PR-054,ＴＨＲＥＥ　ＯＵＴ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-054.jpg
PR-055,ネクスト・レディ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-055.jpg
PR-056,エイボン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-056.jpg
PR-057,デス・ブーケトス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-057.jpg
PR-058,サルベージ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-058.jpg
PR-059,閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-059.jpg
PR-060,エルドラ＝マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-060.jpg
PR-061,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-061.jpg
PR-062,ゼロ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-062.jpg
PR-063,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-063.jpg
PR-064,ミルルン・ノット,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-064.jpg
PR-065,創造の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-065.jpg
PR-066,ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-066.jpg
PR-070,巨弓　ヤエキリ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-070.jpg
PR-071,羅石　アンモライト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-071.jpg
PR-072,ロック・ユー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-072.jpg
PR-073,幻獣　ミャオ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-073.jpg
PR-074,デス・バイ・デス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-074.jpg
PR-075,巨弓　ヤエキリ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-075.jpg
PR-076,羅石　アンモライト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-076.jpg
PR-077,ロック・ユー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-077.jpg
PR-078,幻獣　ミャオ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-078.jpg
PR-079,デス・バイ・デス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-079.jpg
PR-080,ミルルン・ノット,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-080.jpg
PR-081,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-081.jpg
PR-082,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-082.jpg
PR-083,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-083.jpg
PR-084,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-084.jpg
PR-085,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-085.jpg
PR-086,閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-086.jpg
PR-087,エルドラ＝マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-087.jpg
PR-088,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-088.jpg
PR-089,ゼロ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-089.jpg
PR-090,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-090.jpg
PR-091,ミルルン・ノット,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-091.jpg
PR-092,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-092.jpg
PR-093,羅植　カーノ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-093.jpg
PR-094,ＡＴＴＲＡＣＴＩＯＮ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-094.jpg
PR-095,豊潤,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-095.jpg
PR-096,アイギス・シールド,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-096.jpg
PR-097,羅植　カーノ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-097.jpg
PR-098,ジェラシー・ゲイズ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-098.jpg
PR-099,噴流する知識,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-099.jpg
PR-100,アイドル・ディフェンス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-100.jpg
PR-101,ロック・ユー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-101.jpg
PR-102,星占の巫女　リメンバ・デッドナイト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-102.jpg
PR-104,スペル・サルベージ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-104.jpg
PR-105,大剣　デュランダ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-105.jpg
PR-106,羅石　ルリル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-106.jpg
PR-107,ＣＲＹＳＴＡＬ　ＳＥＡＬ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-107.jpg
PR-108,犠牲,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-108.jpg
PR-109,好色の罪人　ベルフェーゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-109.jpg
PR-110,大剣　デュランダ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-110.jpg
PR-111,羅石　ルリル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-111.jpg
PR-112,ＣＲＹＳＴＡＬ　ＳＥＡＬ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-112.jpg
PR-113,犠牲,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-113.jpg
PR-114,好色の罪人　ベルフェーゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-114.jpg
PR-115,アンシエント・サプライズ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-115.jpg
PR-116,サーバント　Ｑ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-116.jpg
PR-117,サーバント　Ｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-117.jpg
PR-118,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-118.jpg
PR-119,ドーピング,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-119.jpg
PR-120,レインボーアート,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-120.jpg
PR-121,ファフニール,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-121.jpg
PR-122,ゲット・インデックス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-122.jpg
PR-123,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-123.jpg
PR-124,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-124.jpg
PR-125,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-125.jpg
PR-126,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-126.jpg
PR-127,閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-127.jpg
PR-128,エルドラ＝マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-128.jpg
PR-129,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-129.jpg
PR-130,ゼロ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-130.jpg
PR-131,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-131.jpg
PR-132,ミルルン・ノット,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-132.jpg
PR-133,創造の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-133.jpg
PR-134,星占の巫女　リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-134.jpg
PR-135,オーバーサルベージ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-135.jpg
PR-136,モダン・バウンダリー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-136.jpg
PR-137,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-137.jpg
PR-138,純朴の光輝　アグライア,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-138.jpg
PR-139,龍炎の昇拳,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-139.jpg
PR-140,コードアート　Ｄ・Ｔ・Ｐ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-140.jpg
PR-141,羅植　ツバキ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-141.jpg
PR-142,トーチュン・ウィップ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-142.jpg
